panoID,filename,elevation,sun_x,confidence
318_nQVzGCH5zdPw3MgM5vVXtQ_63.42590531_10.39610904,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/318_nQVzGCH5zdPw3MgM5vVXtQ_63.42590531_10.39610904.jpg,25.9956,304.07,0.014191
542_On1ctVjvxBbHGttpmLXwUA_43.46362552_-98.64827767,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/542_On1ctVjvxBbHGttpmLXwUA_43.46362552_-98.64827767.jpg,14.4739,205.24,0.028931
896_WiFQKfrqdy2C1_xPDmykhw_23.53381762_91.48351851,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/896_WiFQKfrqdy2C1_xPDmykhw_23.53381762_91.48351851.jpg,34.5281,431.52,0.021393
533_KGaOxtlKmBXDqhkq50JoEA_44.54169557_1.07408051,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/533_KGaOxtlKmBXDqhkq50JoEA_44.54169557_1.07408051.jpg,86.2719,287.87,0.016418
1868_FkusXxGKsB9pGjmQO4Vq8g_-2.26819107_-46.96766648,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1868_FkusXxGKsB9pGjmQO4Vq8g_-2.26819107_-46.96766648.jpg,75.5948,187.48,0.078613
241_KyO4x3jeZWp4my0hfyFZhg_48.49019730_-81.34983157,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/241_KyO4x3jeZWp4my0hfyFZhg_48.49019730_-81.34983157.jpg,43.6513,241.11,0.020584
354_6jXc-zcbrvE1N22896q8VQ_46.56972637_0.46470447,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/354_6jXc-zcbrvE1N22896q8VQ_46.56972637_0.46470447.jpg,43.9559,31.64,0.019547
526_ke1GtfWHy7RG1F48ryHUGA_26.23626984_84.30620141,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/526_ke1GtfWHy7RG1F48ryHUGA_26.23626984_84.30620141.jpg,52.7268,356.62,0.044998
421_OAkcxwDdVx5ocKFZTw2R9A_-38.51795101_177.90063404,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/421_OAkcxwDdVx5ocKFZTw2R9A_-38.51795101_177.90063404.jpg,67.9286,445.46,0.062759
402_VX-la3j9AivIaQtnRKM2LA_29.28162226_78.95101643,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/402_VX-la3j9AivIaQtnRKM2LA_29.28162226_78.95101643.jpg,71.2804,290.02,0.061737
324_yNlTyXgd4NB5HbRVK8fjfg_35.35698466_-89.60061433,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/324_yNlTyXgd4NB5HbRVK8fjfg_35.35698466_-89.60061433.jpg,39.0613,472.91,0.062531
1284_ExxkOS9i_D0Cw4ZMkgdT6A_23.53127696_89.70504404,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1284_ExxkOS9i_D0Cw4ZMkgdT6A_23.53127696_89.70504404.jpg,71.5322,313.7,0.125839
573_cMYqJ1xPCRH7isXrgRElLQ_22.61800415_72.70612535,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/573_cMYqJ1xPCRH7isXrgRElLQ_22.61800415_72.70612535.jpg,64.8451,304.57,0.320877
853_N3GXNth98DYk_Q30MOPGIA_38.91608149_-6.34383750,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/853_N3GXNth98DYk_Q30MOPGIA_38.91608149_-6.34383750.jpg,72.6456,259.39,0.278137
1770_JARxTjQIapBJTalNqSebVg_48.74721568_1.92011150,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1770_JARxTjQIapBJTalNqSebVg_48.74721568_1.92011150.jpg,25.9897,220.87,0.03334
1255_OSoTfTwLQf2R_I_WGkFnhw_40.62178389_26.16983265,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1255_OSoTfTwLQf2R_I_WGkFnhw_40.62178389_26.16983265.jpg,43.4576,267.53,0.027237
867_XL29bbf-p6XQPsq9nlpAFA_25.27945026_71.22677880,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/867_XL29bbf-p6XQPsq9nlpAFA_25.27945026_71.22677880.jpg,34.6061,260.66,0.080963
747_SCJRpiZBvfW6UPnH8BeHyQ_-23.77899419_-50.94552676,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/747_SCJRpiZBvfW6UPnH8BeHyQ_-23.77899419_-50.94552676.jpg,37.9322,496.51,0.010376
91_5CTpILYHc4U5nVYnocLX_A_41.84303823_-79.21694477,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/91_5CTpILYHc4U5nVYnocLX_A_41.84303823_-79.21694477.jpg,39.4972,307.21,0.043335
3368_faJ5mIXWju1FJXqt7a9Y6Q_26.27332208_-98.64221746,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/3368_faJ5mIXWju1FJXqt7a9Y6Q_26.27332208_-98.64221746.jpg,74.8305,252.81,0.034851
45_C-P3dXLq9QusZ01F43vIyg_37.29342756_-79.85261976,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/45_C-P3dXLq9QusZ01F43vIyg_37.29342756_-79.85261976.jpg,62.2328,214.99,0.060608
2138_q-BuKjPvpLiqYVwO5CvYLg_36.17338875_-88.96232153,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2138_q-BuKjPvpLiqYVwO5CvYLg_36.17338875_-88.96232153.jpg,57.0211,36.91,0.061691
434__ACpsGnGyQ6VjJ9JyjRnuQ_39.11349938_-100.46440648,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/434__ACpsGnGyQ6VjJ9JyjRnuQ_39.11349938_-100.46440648.jpg,45.8943,278.95,0.028015
1576_U4E170pO-r4qi6Pvg8lY3A_13.24851896_77.70283830,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1576_U4E170pO-r4qi6Pvg8lY3A_13.24851896_77.70283830.jpg,67.5813,334.29,0.084641
200_HCVtyCIYXT0c-X_yCnGqOw_53.96751365_9.49448322,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/200_HCVtyCIYXT0c-X_yCnGqOw_53.96751365_9.49448322.jpg,59.5675,28.45,0.048782
932_4aeELvQvseRmWPGkOmlezw_34.21314313_135.30140421,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/932_4aeELvQvseRmWPGkOmlezw_34.21314313_135.30140421.jpg,11.932,172.45,0.018692
2554_-okB44_2cDtwfFsKBdCWjQ_15.80866434_76.19989665,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2554_-okB44_2cDtwfFsKBdCWjQ_15.80866434_76.19989665.jpg,44.6482,31.63,0.039139
1584_zuqqhuJuJPp_cw9c6T8ybA_51.06382377_4.20723928,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1584_zuqqhuJuJPp_cw9c6T8ybA_51.06382377_4.20723928.jpg,43.4241,142.99,0.014542
1573_Z72ZCUovdn3dr0YazIYIfg_1.31790391_103.93715824,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1573_Z72ZCUovdn3dr0YazIYIfg_1.31790391_103.93715824.jpg,65.6218,262.0,0.286453
2712_GAzWmLoNuvNYrj1IarmGpw_-18.70357512_-46.04186389,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2712_GAzWmLoNuvNYrj1IarmGpw_-18.70357512_-46.04186389.jpg,73.3948,132.33,0.081757
2921_NIguT4Y0V-puF9gHwdGo0Q_43.25015903_11.81625315,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2921_NIguT4Y0V-puF9gHwdGo0Q_43.25015903_11.81625315.jpg,35.178,432.64,0.047043
1906__hvsc5QJrc6n5XDmsciW_A_22.73657363_90.37605101,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1906__hvsc5QJrc6n5XDmsciW_A_22.73657363_90.37605101.jpg,65.3576,359.98,0.020432
3290_FT4TCXw4t6LCJEhLtnBDwA_46.12482662_11.25512523,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/3290_FT4TCXw4t6LCJEhLtnBDwA_46.12482662_11.25512523.jpg,30.5932,238.16,0.047501
1392_M078rI3DxFdoj6nNxlsZ9A_45.99125503_12.37647661,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1392_M078rI3DxFdoj6nNxlsZ9A_45.99125503_12.37647661.jpg,23.7982,415.19,0.013077
1383_EYF_bBoRSaXGghLUAS1Pvg_-37.66648075_176.12817239,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1383_EYF_bBoRSaXGghLUAS1Pvg_-37.66648075_176.12817239.jpg,85.4952,271.79,0.056595
335_OYU1iINk-sfqO8NnENrzzA_48.80356289_4.95508487,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/335_OYU1iINk-sfqO8NnENrzzA_48.80356289_4.95508487.jpg,32.9277,147.62,0.034988
1947_zHmuJktlNStnAZ6IZ92yrw_-6.87438913_-39.87457717,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1947_zHmuJktlNStnAZ6IZ92yrw_-6.87438913_-39.87457717.jpg,69.6708,473.8,0.028137
1002_QTDkziH1Hf0H9hSoQibkLg_7.97632837_-80.41662365,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1002_QTDkziH1Hf0H9hSoQibkLg_7.97632837_-80.41662365.jpg,56.3764,446.19,0.020813
1152_zBbpRyowUzNS6u1wAwX-pQ_50.94887126_16.43879325,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1152_zBbpRyowUzNS6u1wAwX-pQ_50.94887126_16.43879325.jpg,18.0304,154.06,0.016876
1250_BIBAvTj82WUWahWAN204RA_-38.28162133_146.04890473,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1250_BIBAvTj82WUWahWAN204RA_-38.28162133_146.04890473.jpg,56.737,283.73,0.049423
510_vPm9riTg43HxHjZHm_7xhA_21.18133112_77.53929928,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/510_vPm9riTg43HxHjZHm_7xhA_21.18133112_77.53929928.jpg,38.7811,94.75,0.160019
409_yfnwqXC5FGYIP8w-Cg-5rA_30.61916173_-92.19010275,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/409_yfnwqXC5FGYIP8w-Cg-5rA_30.61916173_-92.19010275.jpg,63.4585,79.41,0.125443
1856_3HvaRk8T5haGWgKImkhEyQ_45.68374702_11.39834857,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1856_3HvaRk8T5haGWgKImkhEyQ_45.68374702_11.39834857.jpg,14.8538,486.47,0.019318
3386_9FIFAORdkzzttCoQGJS9bA_66.85570790_-150.56534755,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/3386_9FIFAORdkzzttCoQGJS9bA_66.85570790_-150.56534755.jpg,50.0681,487.73,0.031616
317_j9b2jTeqrnLeOvEO5k_qmQ_43.36333194_-124.19349305,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/317_j9b2jTeqrnLeOvEO5k_qmQ_43.36333194_-124.19349305.jpg,30.2657,278.21,0.037521
1782_lJaDekQexi1CA0EXmoAjxg_35.07273228_-96.91780012,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1782_lJaDekQexi1CA0EXmoAjxg_35.07273228_-96.91780012.jpg,9.9439,327.65,0.018417
489_V64rk-l1JCMI5qTJIYqO7w_37.40279123_-106.89781574,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/489_V64rk-l1JCMI5qTJIYqO7w_37.40279123_-106.89781574.jpg,49.0415,448.01,0.068802
1917_i9150zEDdcV3RF31shnmXQ_38.07673225_23.82089892,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1917_i9150zEDdcV3RF31shnmXQ_38.07673225_23.82089892.jpg,39.2341,183.4,0.045288
50_GksqR4wbApzrzKRXC7cseQ_42.44249077_-123.32512046,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/50_GksqR4wbApzrzKRXC7cseQ_42.44249077_-123.32512046.jpg,30.7928,301.83,0.065811
1603_Nc7i2RoLtvXr26IifWqZrw_-38.20514460_146.06058473,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1603_Nc7i2RoLtvXr26IifWqZrw_-38.20514460_146.06058473.jpg,8.2477,61.94,0.013947
3026_DCRb2ng6XNgoMCJxnkIpQg_20.57275325_-89.93139256,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/3026_DCRb2ng6XNgoMCJxnkIpQg_20.57275325_-89.93139256.jpg,38.6102,271.26,0.11937
583_u6GmpzXc9yxdq5P1jjIL7w_44.06887039_-92.75619520,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/583_u6GmpzXc9yxdq5P1jjIL7w_44.06887039_-92.75619520.jpg,77.7533,373.89,0.073395
589_pLZa3M2DUYg6MuwbRAtjRA_19.99262909_76.49504755,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/589_pLZa3M2DUYg6MuwbRAtjRA_19.99262909_76.49504755.jpg,75.9008,158.46,0.088058
1313_wAAVSZafiqnrsDV3xufiaw_23.44167648_120.52832820,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1313_wAAVSZafiqnrsDV3xufiaw_23.44167648_120.52832820.jpg,49.3632,111.48,0.128952
308_iYCeHlzmmxbgv_3sODuDXQ_30.42643208_-88.89080440,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/308_iYCeHlzmmxbgv_3sODuDXQ_30.42643208_-88.89080440.jpg,18.7109,179.27,0.031174
1987_J1q-a1rG3WGJLI4WXvk0iA_42.80491492_-101.12263201,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1987_J1q-a1rG3WGJLI4WXvk0iA_42.80491492_-101.12263201.jpg,29.2452,208.65,0.041412
2455__XKjkylay3X7D3YeE35yjw_-3.76152736_-40.81669408,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2455__XKjkylay3X7D3YeE35yjw_-3.76152736_-40.81669408.jpg,47.5666,51.06,0.019669
723_VGkD_MyrG6zbFN4FDnd0Gg_23.63326940_68.95025102,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/723_VGkD_MyrG6zbFN4FDnd0Gg_23.63326940_68.95025102.jpg,21.2981,337.05,0.120865
2992_cPoAFUc_dpieXOm6FcB9Ew_44.93658666_1.60872792,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2992_cPoAFUc_dpieXOm6FcB9Ew_44.93658666_1.60872792.jpg,59.3974,332.82,0.041901
1965_WHxmO0ZPMIE8vlfVDTc56A_46.10430332_-108.82822101,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1965_WHxmO0ZPMIE8vlfVDTc56A_46.10430332_-108.82822101.jpg,85.8606,216.01,0.086838
126_jv7ZS-zUAGchV0iCsTy1lQ_35.65912084_128.32870326,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/126_jv7ZS-zUAGchV0iCsTy1lQ_35.65912084_128.32870326.jpg,30.7164,459.35,0.018814
28_w_YRPI1nw-GlNXdgz1lnAA_43.14053738_6.00511703,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/28_w_YRPI1nw-GlNXdgz1lnAA_43.14053738_6.00511703.jpg,67.3334,243.36,0.2798
203_HZenpMehir51LhAZOj1dyw_22.64022617_87.32485720,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/203_HZenpMehir51LhAZOj1dyw_22.64022617_87.32485720.jpg,70.631,264.42,0.220612
1621_vMMg7o-k2n2UUUUS2Q5lLQ_14.68306275_-17.44876919,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1621_vMMg7o-k2n2UUUUS2Q5lLQ_14.68306275_-17.44876919.jpg,59.9452,134.26,0.042892
2662_7wQ8_1pNeOrvhzOyiEOl0g_20.47822843_85.89999175,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2662_7wQ8_1pNeOrvhzOyiEOl0g_20.47822843_85.89999175.jpg,31.6234,79.43,0.101639
976_quK7O24qG-AoG8pVp4LczA_24.54948497_74.93790323,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/976_quK7O24qG-AoG8pVp4LczA_24.54948497_74.93790323.jpg,42.6115,458.55,0.117218
180_BYrKgOarNSgnfc70ua2Wrg_37.08353864_37.32300573,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/180_BYrKgOarNSgnfc70ua2Wrg_37.08353864_37.32300573.jpg,38.7232,403.03,0.028152
2911_MsEGbK_s7qLuUupvgm2LhA_-34.20942779_142.20237323,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2911_MsEGbK_s7qLuUupvgm2LhA_-34.20942779_142.20237323.jpg,25.6115,176.31,0.052719
315_Uia7BAfIcN5nxCwa108nZw_41.46091170_-91.98683635,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/315_Uia7BAfIcN5nxCwa108nZw_41.46091170_-91.98683635.jpg,20.2008,128.45,0.043152
2363__TiHlnqUmxA1GQv-bDYwHQ_40.41776002_17.24643002,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2363__TiHlnqUmxA1GQv-bDYwHQ_40.41776002_17.24643002.jpg,42.2387,380.17,0.011414
1546_tREVHmb6CKWXFMDMPE378g_28.44320393_-96.42513674,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1546_tREVHmb6CKWXFMDMPE378g_28.44320393_-96.42513674.jpg,61.3159,346.0,0.050858
2694_y44QJRsc_ytHVrawsS1KbQ_44.66514522_-75.53851988,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2694_y44QJRsc_ytHVrawsS1KbQ_44.66514522_-75.53851988.jpg,31.3832,481.12,0.015854
2001_Hu1DTWreC4xU_hcCCFXzWA_-4.00341064_104.79565436,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2001_Hu1DTWreC4xU_hcCCFXzWA_-4.00341064_104.79565436.jpg,87.2668,293.72,0.027084
3215_0BWPnfgnA0GhgpUJFOudsA_-24.06662973_-46.56662983,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/3215_0BWPnfgnA0GhgpUJFOudsA_-24.06662973_-46.56662983.jpg,62.2631,136.73,0.047089
663_t8trtongYieqCvEQ62P_JA_40.07197729_-122.16287701,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/663_t8trtongYieqCvEQ62P_JA_40.07197729_-122.16287701.jpg,32.1072,421.56,0.03688
809_ia-tIyuCDqnzUmcF7TlCWw_38.38266113_-4.97138853,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/809_ia-tIyuCDqnzUmcF7TlCWw_38.38266113_-4.97138853.jpg,15.5589,279.78,0.017776
564_fo5y2xQKwsbF8W8Qp7Y8Pg_2.47179406_103.01733305,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/564_fo5y2xQKwsbF8W8Qp7Y8Pg_2.47179406_103.01733305.jpg,68.4026,82.99,0.056961
145_GQ_NbGH9TKQfvpUMSSn9fg_34.87111582_-80.93664730,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/145_GQ_NbGH9TKQfvpUMSSn9fg_34.87111582_-80.93664730.jpg,66.4045,170.01,0.138184
2248_uSJXbkJRXQ-yqSmGWUKtHg_44.13032570_23.79306516,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2248_uSJXbkJRXQ-yqSmGWUKtHg_44.13032570_23.79306516.jpg,44.6448,235.77,0.029785
2614_ut_Zjrbj3PN0ofoEVkXEfw_50.83323013_5.36717488,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2614_ut_Zjrbj3PN0ofoEVkXEfw_50.83323013_5.36717488.jpg,43.2533,338.31,0.01683
1683_M1Pwtz0n1qY2rijW5Oftuw_21.81660083_90.13326226,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1683_M1Pwtz0n1qY2rijW5Oftuw_21.81660083_90.13326226.jpg,70.7243,286.75,0.081314
